message_id,text,timestamp,time_in_seconds,author_name,author_id
bdf6dfe2-a109-436f-a956-c8f5c8f86916,i sent that 10 years ago haha,1743536274304000,9799,vyskarous,942726961
fa99ea9f-983f-4f85-a9c8-5aaf37cf8d83,im good man,1743536276357000,9801,vyskarous,942726961
4bec8b1f-3b4c-4b5d-a9a2-22df2aa852da,how's it going,1743536278736000,9804,vyskarous,942726961
edb27d8d-2150-4b8a-a427-6580e986bc6a,ohhhhh,1743536298804000,9824,vyskarous,942726961
30607bff-5972-49b2-b762-e6919336e0fa,i forgot about that,1743536312105000,9837,vyskarous,942726961
569fff5e-f95b-4334-b49c-2bd1e6463861,@UndyingNito how are you nito how's it going,1743536336537000,9861,vyskarous,942726961
7d51c645-cc17-4644-9690-67a7208efe11,yes,1743536348228000,9873,vyskarous,942726961
ed74209e-8a91-4372-807f-c7ff54774b05,i sent that like 3 min ago,1743536355358000,9880,vyskarous,942726961
590c97d5-54fc-4e57-8d67-d202e7828ef2,yes,1743536368781000,9894,vyskarous,942726961
86acb901-3038-4c0d-8757-2377bf5168c2,they died from milk poisoning,1743536378037000,9903,vyskarous,942726961
c1fb79cd-c268-42ac-a3ff-95991fea9177,that's unfortunate,1743536384291000,9909,vyskarous,942726961
2919941e-43ed-4ed4-9565-d5e2c2bf53da,they drank 10 liters of milk?,1743536397039000,9922,vyskarous,942726961
2c34db5f-a8ab-4587-9bc0-d843f83780b3,i forgot,1743536399334000,9924,vyskarous,942726961
a80c3396-3317-40fa-9eec-14284c6f68a5,i was saddened by the fact that my sniper was slacking off,1743536440246000,9965,vyskarous,942726961
344601fe-704f-4475-bc28-dae6945f916a,he didnt deliver that gunshot quickly,1743536458160000,9983,vyskarous,942726961
c0debf16-bf79-4ce1-b3b0-05407842ac13,so i had to do this so he will understand,1743536476885000,10002,vyskarous,942726961
8f572ca3-9849-4d1a-a6d8-68119953615c,"vyskarous played ""Scream"" for 2500 channel points!",1743536483046000,10008,soundalerts,216527497
2f98ac56-37da-418f-a867-57cb913c3823,just wait for it,1743536492951000,10018,vyskarous,942726961
04e193ac-da32-4c2d-8f8e-66e991f977b8,give it a second,1743536503998000,10029,vyskarous,942726961
53706a9c-4197-4af4-a0fd-98ea4d6096c6,anytime soon,1743536512500000,10037,vyskarous,942726961
b7ba8cba-3c2b-4d90-b1e1-3d08de47f6cb,yeah he's far away,1743536525949000,10051,vyskarous,942726961
85053e1b-cb1f-4e5d-b61c-5ee3f05af06a,"okay , it reached him now",1743536537712000,10063,vyskarous,942726961
5bce9310-4c6c-48e9-888c-14a460a6924d,yes,1743536549096000,10074,vyskarous,942726961
1589d9d3-967c-4064-82cc-26986d424e7d,HAHA,1743536550949000,10076,vyskarous,942726961
d37904e5-4764-4eb3-93c9-c428782ceb67,"it works with me , dw",1743536565679000,10090,vyskarous,942726961
18c05cf7-0e97-4657-86ab-9737fa6e0eb0,"damn , im nearly out of channel points",1743536583959000,10109,vyskarous,942726961
a4a7bed4-923f-4525-9af3-657b4482a8a2,brb,1743536596119000,10121,vyskarous,942726961
b7d57d24-3db2-47b3-ba4e-5076f8a46c62,"INCOMING: Ad starting in 5 minutes. Please stretch, walk around or get some snacks durnig the ad later :)",1743537312701000,10838,matilde_h7,511849171
e8c5c4cf-cbe6-46a3-b0df-c214897d6fb6,A 180 second ad just started. We'll be back soon. Get some water or stretch your legs :D,1743537640320000,11165,matilde_h7,511849171
a9e1bf9b-8428-475b-94b1-a7c2b15ba14c,im back,1743537761275000,11286,vyskarous,942726961
14c616cb-2099-44c7-810a-ccc7f4670651,"bro , your TITLE MUST BE APRIL FOOLS",1743537784256000,11309,vyskarous,942726961
5d4ea8d0-3501-4091-9b7a-fee4cb4e4a5d,thanks man,1743537791616000,11316,vyskarous,942726961
da895736-54ec-412d-84ef-226caa602363,you will never be friends WITH THE PROTOCOL,1743537803988000,11329,vyskarous,942726961
a4d18480-077b-4086-84b8-0f910c804414,"yeah , me too",1743537815438000,11340,vyskarous,942726961
23e5f3b4-0622-4472-a09f-0643e23edd6b,Ad done. Welcome back!,1743537820334000,11345,matilde_h7,511849171
f80f958c-4e9a-43fa-b8b5-5536edc48fa6,D:,1743537833319000,11358,vyskarous,942726961
1c795473-8269-4d97-804e-1d2216ef931d,Yoyo,1743537876581000,11401,lucidmisfitgaming,1145479031
ea8fbfdb-9ebf-4156-8a01-0f6b283009e1,i love how the robot is just standing there,1743537879557000,11404,vyskarous,942726961
d17158eb-3d19-4223-9625-35825b1bcfed,"just put the battery back in, i'm sure it'll be fine :)",1743537940044000,11465,undyingnito,89880113
2fad520a-975c-467b-bf51-214690943c23,yes,1743537956453000,11481,undyingnito,89880113
a73a0a58-7aac-4a0c-a283-06f3f522c233,no mat you did the right choice,1743537977438000,11502,vyskarous,942726961
65958d8a-5eec-45df-990d-fdc92b5032d5,take not only their batteries BUT ALSO THEIR LIVES,1743537997931000,11523,vyskarous,942726961
eac6c717-9d55-466c-b44a-10a8070ec731,meltaHi heyo no nose man,1743538517941000,12043,meltasensei,125660636
cf29a856-c1cb-4091-90b2-a4eb1c3792be,chow_bear subscribed at Tier 1. They've subscribed for 6 months! ,1743540262770000,13788,chow_bear,653515385
8c2950d2-8e48-4276-b16d-89ea00b11080,nope,1743540288303000,13813,chow_bear,653515385
a01e423d-cd7e-4fb7-ac1a-57b515e313a7,we are about to go now,1743540294070000,13819,chow_bear,653515385
ce565d1b-b589-4013-b818-73ddc79bb6f5,"INCOMING: Ad starting in 5 minutes. Please stretch, walk around or get some snacks durnig the ad later :)",1743540893522000,14418,matilde_h7,511849171
46e9e040-b87f-45f2-8480-545313af867b,A 180 second ad just started. We'll be back soon. Get some water or stretch your legs :D,1743541243794000,14769,matilde_h7,511849171
f26d585a-a94c-4076-ba7e-f893082608a6,Ad done. Welcome back!,1743541423785000,14949,matilde_h7,511849171
7e281985-9f20-4763-ba3d-4aff87b21c80,hahahaha!,1743543545917000,17071,ovrdriveph,198761290
c6cbef6e-c6b7-4028-a747-6d35cdbcf1e0,hahahahahahhahaha,1743543681333000,17206,ovrdriveph,198761290
573c129e-e78c-41e2-98df-d6afe2c0359e,"INCOMING: Ad starting in 4 minutes. Please stretch, walk around or get some snacks durnig the ad later :)",1743544534121000,18059,matilde_h7,511849171
d12c0a4a-e214-4c77-864d-059d69115df7,"INCOMING: Ad starting in 5 minutes. Please stretch, walk around or get some snacks durnig the ad later :)",1743544776844000,18302,matilde_h7,511849171
73795be7-6be5-4e1a-9745-be99c4a6a109,sipsWave sipsWave sipsWave sipsWave sipsWave,1743545005581000,18530,ovrdriveph,198761290
854703d0-4fc5-4ab4-af0c-04892c64ca3c,LuvPeekR,1743545022270000,18547,undyingnito,89880113
745e074e-5b7f-4af8-8203-c29e05ae8c3d,thank you for the (sponsored) stream and take care !,1743545066341000,18591,undyingnito,89880113
6e56d944-f420-4625-a57c-417362c1bbc9,"INCOMING: Ad starting in 5 minutes. Please stretch, walk around or get some snacks durnig the ad later :)",1743545080231000,18605,matilde_h7,511849171
b8764eac-940c-487c-83d7-9f81ae9c2f7e,!raid,1743545085990000,18611,undyingnito,89880113
9950c97f-f571-4098-a063-4dff40e0956a,🦾 MINI-TILDES INVASION WHERE'S THE SNACKS 🦾,1743545086413000,18611,matilde_h7,511849171
86d4d166-9791-4662-8b11-c9c76e16c7a7,bye bye meltaHi,1743545087388000,18612,meltasensei,125660636
4cab67d7-3b7c-43d0-8490-803660482c21,sleep well !,1743545093856000,18619,undyingnito,89880113
5b99e404-b34f-443d-9eca-9e9b67706867,tomatoSmile 1 or 2 am,1743545116566000,18641,undyingnito,89880113
61d2c340-6ae8-433d-9998-8ff3f74d5394,matild30Flush,1743545124991000,18650,matilde_h7,511849171
